DATAFLOW,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,UNIT_MEASURE
ADB:ARIC_DAF_PPL(1.0),A,JPN,OUTBOUND_MIGRATION_SHARE,BAN,2010,1.434318900108337,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,OUTBOUND_MIGRATION_SHARE,CHL,2010,0.0979969501495361,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,OUTBOUND_MIGRATION_SHARE,THA,2010,8.660466194152832,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,REMITTANCE_INFLOW_SHARE,THA,2010,3.376599311828613,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KAZ,OUTBOUND_MIGRATION_SHARE,AZE,2010,0.0891691073775291,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KAZ,OUTBOUND_MIGRATION_SHARE,GEO,2010,0.0421734973788261,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KAZ,REMITTANCE_INFLOW_SHARE,SRI,2010,2.75384281849E-05,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KGZ,OUTBOUND_MIGRATION_SHARE,TUR,2010,1.383214592933655,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KGZ,REMITTANCE_INFLOW_SHARE,TUR,2010,0.3044652044773102,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KIR,OUTBOUND_MIGRATION_SHARE,TUV,2010,1.764354109764099,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,OUTBOUND_MIGRATION_SHARE,FSM,2010,0.0022173132747412,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,REMITTANCE_INFLOW_SHARE,JPN,2010,28.45239448547363,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,OUTBOUND_MIGRATION_SHARE,KAZ,2010,0.0461478345096111,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,OUTBOUND_MIGRATION_SHARE,USA,2010,52.10995864868164,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,REMITTANCE_INFLOW_SHARE,AUS,2010,3.196999549865723,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,OUTBOUND_MIGRATION_SHARE,BAN,2010,14.7624044418335,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,OUTBOUND_MIGRATION_SHARE,CHL,2010,0.0085150320082903,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,OUTBOUND_MIGRATION_SHARE,THA,2010,38.39197158813477,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,REMITTANCE_INFLOW_SHARE,THA,2010,13.58390331268311,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MAL,OUTBOUND_MIGRATION_SHARE,AUS,2010,7.883180141448975,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MAL,REMITTANCE_INFLOW_SHARE,USA,2010,3.696526288986206,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MEX,OUTBOUND_MIGRATION_SHARE,USA,2010,98.24095916748047,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MON,REMITTANCE_INFLOW_SHARE,CHL,2010,0.0042943600565195,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MON,REMITTANCE_INFLOW_SHARE,MEX,2010,0.0221470333635807,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NEP,OUTBOUND_MIGRATION_SHARE,NZL,2010,0.0787847340106964,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,COO,2010,0.3769299685955048,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,PRC,2010,0.5757040977478027,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,SAM,2010,0.2498369067907333,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,REMITTANCE_INFLOW_SHARE,USA,2010,3.188215732574463,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,OUTBOUND_MIGRATION_SHARE,FIJ,2010,0.0378053449094296,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,CAM,2010,0.0104952566325665,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,TIM,2010,0.0154188778251409,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,AUS,2010,4.212272644042969,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,NEP,2010,0.0997221246361732,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,PER,2010,0.0252248141914606,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,RMI,2010,0.003373930696398,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,SIN,2010,6.555596828460693,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,TON,2010,0.0016299732960761,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,REMITTANCE_INFLOW_SHARE,ARM,2010,0.2954680621623993,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,REMITTANCE_INFLOW_SHARE,MON,2010,0.0376734584569931,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SAM,REMITTANCE_INFLOW_SHARE,CHL,2010,0.0037184557877481,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SIN,OUTBOUND_MIGRATION_SHARE,CHL,2010,0.0358669199049473,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SOL,REMITTANCE_INFLOW_SHARE,AUS,2010,46.87534713745117,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,OUTBOUND_MIGRATION_SHARE,BHU,2010,0.0027966576162726,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,OUTBOUND_MIGRATION_SHARE,BRU,2010,0.1089794337749481,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,REMITTANCE_INFLOW_SHARE,BRU,2010,0.0527062118053436,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,REMITTANCE_INFLOW_SHARE,MEX,2010,0.0021119418088347,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,OUTBOUND_MIGRATION_SHARE,PNG,2010,0.007036751601845,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TAP,OUTBOUND_MIGRATION_SHARE,CAN,2010,9.177026748657227,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TON,REMITTANCE_INFLOW_SHARE,KIR,2010,0.2801226675510406,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TON,REMITTANCE_INFLOW_SHARE,SAM,2010,0.2098439484834671,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TON,REMITTANCE_INFLOW_SHARE,USA,2010,27.52605628967285,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TUR,OUTBOUND_MIGRATION_SHARE,ARM,2010,0.028121754527092,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TUR,OUTBOUND_MIGRATION_SHARE,MON,2010,0.0066429344005883,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,REMITTANCE_INFLOW_SHARE,KOR,2010,1.408600807189941,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,REMITTANCE_INFLOW_SHARE,SOL,2010,0.0091664316132665,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,OUTBOUND_MIGRATION_SHARE,TAJ,2010,0.0100544197484851,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,OUTBOUND_MIGRATION_SHARE,TUR,2010,0.7239182591438293,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VIE,OUTBOUND_MIGRATION_SHARE,TIM,2010,0.0089324675500393,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,ARM,REMITTANCE_INFLOW_SHARE,CAM,2010,0.0002171312080463,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,ARM,OUTBOUND_MIGRATION_SHARE,CAN,2010,0.4192271530628204,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,REMITTANCE_INFLOW_SHARE,BRU,2010,0.1188253834843636,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,OUTBOUND_MIGRATION_SHARE,MEX,2010,0.1190022602677345,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,REMITTANCE_INFLOW_SHARE,SAM,2010,0.1417525112628937,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AZE,REMITTANCE_INFLOW_SHARE,MEX,2010,0.0015374108916149,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AZE,OUTBOUND_MIGRATION_SHARE,UZB,2010,2.034179210662842,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BAN,REMITTANCE_INFLOW_SHARE,KOR,2010,0.140776127576828,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CAM,OUTBOUND_MIGRATION_SHARE,JPN,2010,0.4285674691200256,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CAN,OUTBOUND_MIGRATION_SHARE,IND,2010,0.246562659740448,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CHL,OUTBOUND_MIGRATION_SHARE,AUS,2010,6.49178409576416,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,COO,OUTBOUND_MIGRATION_SHARE,NZL,2010,66.9754638671875,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,FIJ,OUTBOUND_MIGRATION_SHARE,SAM,2010,0.1024479269981384,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,GEO,OUTBOUND_MIGRATION_SHARE,ARM,2010,6.565388202667236,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,HKG,OUTBOUND_MIGRATION_SHARE,CAM,2010,0.0142731796950102,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,HKG,OUTBOUND_MIGRATION_SHARE,CAN,2010,23.29858779907227,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,OUTBOUND_MIGRATION_SHARE,BRU,2010,0.0244281310588121,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,OUTBOUND_MIGRATION_SHARE,CAM,2010,0.0038263623137027,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,REMITTANCE_INFLOW_SHARE,KOR,2010,0.7014439105987549,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,OUTBOUND_MIGRATION_SHARE,SOL,2010,0.0024409552570432,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,REMITTANCE_INFLOW_SHARE,SOL,2010,0.004250533413142,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,REMITTANCE_INFLOW_SHARE,CHL,2010,0.17244853079319,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KGZ,REMITTANCE_INFLOW_SHARE,NZL,2010,0.009551371447742,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,REMITTANCE_INFLOW_SHARE,PHI,2010,0.1053403839468956,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,OUTBOUND_MIGRATION_SHARE,VIE,2010,0.5817675590515137,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,REMITTANCE_INFLOW_SHARE,MEX,2010,0.0003025368205272,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MAL,OUTBOUND_MIGRATION_SHARE,BRU,2010,2.870342254638672,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MLD,REMITTANCE_INFLOW_SHARE,JPN,2010,1.967358589172363,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NEP,REMITTANCE_INFLOW_SHARE,CAN,2010,0.585067629814148,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NEP,REMITTANCE_INFLOW_SHARE,NZL,2010,0.0832213386893272,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NEP,REMITTANCE_INFLOW_SHARE,TUR,2010,0.0012196602765471,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,HKG,2010,0.3545396625995636,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,KIR,2010,0.0086983833462,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,REMITTANCE_INFLOW_SHARE,NEP,2010,0.0644940957427025,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,REMITTANCE_INFLOW_SHARE,BAN,2010,0.2888227999210358,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,REMITTANCE_INFLOW_SHARE,CHL,2010,0.00526999309659,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,REMITTANCE_INFLOW_SHARE,FIJ,2010,0.0082168849185109,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,OUTBOUND_MIGRATION_SHARE,TAJ,2010,0.002284117275849,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PLW,OUTBOUND_MIGRATION_SHARE,FSM,2010,11.15896606445313,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PER,OUTBOUND_MIGRATION_SHARE,JPN,2010,4.478943824768066,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PER,REMITTANCE_INFLOW_SHARE,JPN,2010,5.630752086639404,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PER,REMITTANCE_INFLOW_SHARE,PHI,2010,0.0482784397900105,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,CAN,2010,8.340842247009277,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,INO,2010,0.1183935031294823,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,NZL,2010,0.3621576130390167,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,TUR,2010,0.012119997292757,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,BRU,2010,0.0229336097836494,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,HKG,2010,28.08564758300781,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,PLW,2010,0.0059955660253763,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,SAM,2010,0.0007067017140798,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,OUTBOUND_MIGRATION_SHARE,KGZ,2010,1.484903812408447,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,REMITTANCE_INFLOW_SHARE,KGZ,2010,0.7859495878219604,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,OUTBOUND_MIGRATION_SHARE,MEX,2010,0.0186290219426155,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,REMITTANCE_INFLOW_SHARE,MEX,2010,0.016968660056591,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,OUTBOUND_MIGRATION_SHARE,PNG,2010,0.000304242799757,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SAM,OUTBOUND_MIGRATION_SHARE,NZL,2010,57.33089065551758,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SIN,OUTBOUND_MIGRATION_SHARE,BAN,2010,4.021848678588867,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SOL,OUTBOUND_MIGRATION_SHARE,PNG,2010,7.20899486541748,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,SRI,REMITTANCE_INFLOW_SHARE,AUS,2010,4.417815208435059,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,THA,OUTBOUND_MIGRATION_SHARE,AUS,2010,7.079355239868164,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,THA,REMITTANCE_INFLOW_SHARE,AUS,2010,5.213544368743896,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,THA,REMITTANCE_INFLOW_SHARE,BRU,2010,1.366240382194519,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TON,OUTBOUND_MIGRATION_SHARE,SAM,2010,0.2310869693756104,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TUR,REMITTANCE_INFLOW_SHARE,ARM,2010,0.0776463821530342,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TUR,OUTBOUND_MIGRATION_SHARE,KGZ,2010,0.044027891010046,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,TUR,OUTBOUND_MIGRATION_SHARE,MEX,2010,0.0103703578934073,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,OUTBOUND_MIGRATION_SHARE,KOR,2010,1.437565803527832,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,USA,OUTBOUND_MIGRATION_SHARE,SOL,2010,0.0011171577498317,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,UZB,OUTBOUND_MIGRATION_SHARE,JPN,2010,0.0396954976022243,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VAN,REMITTANCE_INFLOW_SHARE,CAN,2010,0.7259631156921387,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VAN,REMITTANCE_INFLOW_SHARE,NZL,2010,9.12933349609375,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VAN,REMITTANCE_INFLOW_SHARE,TUR,2010,0.0766367539763451,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VIE,REMITTANCE_INFLOW_SHARE,IND,2010,0.0147530846297741,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VIE,OUTBOUND_MIGRATION_SHARE,JPN,2010,1.736360549926758,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,VIE,OUTBOUND_MIGRATION_SHARE,PHI,2010,0.0220961030572653,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,ARM,REMITTANCE_INFLOW_SHARE,CAN,2010,0.3450345396995544,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,ARM,REMITTANCE_INFLOW_SHARE,GEO,2010,1.674187183380127,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,ARM,OUTBOUND_MIGRATION_SHARE,KAZ,2010,0.9075123071670532,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,OUTBOUND_MIGRATION_SHARE,AZE,2010,0.0356178469955921,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,OUTBOUND_MIGRATION_SHARE,BRU,2010,0.1391580998897552,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,REMITTANCE_INFLOW_SHARE,CAM,2010,0.1230733692646027,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,AUS,OUTBOUND_MIGRATION_SHARE,IND,2010,0.5748554468154907,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BAN,OUTBOUND_MIGRATION_SHARE,CAN,2010,0.7184598445892334,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BAN,OUTBOUND_MIGRATION_SHARE,FIJ,2010,0.021312702447176,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BAN,OUTBOUND_MIGRATION_SHARE,MLD,2010,0.4596535861492157,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BAN,OUTBOUND_MIGRATION_SHARE,PRC,2010,0.0109938820824027,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,BHU,OUTBOUND_MIGRATION_SHARE,SRI,2010,0.2592403888702393,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CAM,OUTBOUND_MIGRATION_SHARE,BAN,2010,3.022468328475952,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CAM,REMITTANCE_INFLOW_SHARE,THA,2010,8.674553871154785,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CAN,OUTBOUND_MIGRATION_SHARE,TAP,2010,0.1891243159770966,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CHL,OUTBOUND_MIGRATION_SHARE,CAN,2010,6.137031555175781,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,CHL,OUTBOUND_MIGRATION_SHARE,PRC,2010,0.0904090702533722,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,FIJ,OUTBOUND_MIGRATION_SHARE,AUS,2010,46.10950469970703,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,FIJ,OUTBOUND_MIGRATION_SHARE,RMI,2010,0.0800825357437134,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,GEO,REMITTANCE_INFLOW_SHARE,CHL,2010,0.000315879995469,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,GEO,OUTBOUND_MIGRATION_SHARE,TUR,2010,2.372108697891235,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,HKG,REMITTANCE_INFLOW_SHARE,AUS,2010,12.60874462127686,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,HKG,OUTBOUND_MIGRATION_SHARE,BRU,2010,0.0557649806141853,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,REMITTANCE_INFLOW_SHARE,AUS,2010,1.999537110328674,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,OUTBOUND_MIGRATION_SHARE,JPN,2010,0.1823810636997223,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,REMITTANCE_INFLOW_SHARE,NEP,2010,4.559792995452881,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,OUTBOUND_MIGRATION_SHARE,SIN,2010,2.134494066238403,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,REMITTANCE_INFLOW_SHARE,THA,2010,0.1558230221271515,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,IND,OUTBOUND_MIGRATION_SHARE,TON,2010,0.0017813022714108,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,OUTBOUND_MIGRATION_SHARE,AUS,2010,2.344966411590576,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,OUTBOUND_MIGRATION_SHARE,PAK,2010,0.0136231696233153,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,INO,REMITTANCE_INFLOW_SHARE,PHI,2010,0.1762971132993698,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,REMITTANCE_INFLOW_SHARE,IND,2010,0.0949013233184814,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,OUTBOUND_MIGRATION_SHARE,SOL,2010,0.0034095458686352,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,JPN,OUTBOUND_MIGRATION_SHARE,USA,2010,55.45802307128906,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KGZ,REMITTANCE_INFLOW_SHARE,CAM,2010,0.0002226585929748,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KGZ,OUTBOUND_MIGRATION_SHARE,RUS,2010,79.32503509521484,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,KOR,OUTBOUND_MIGRATION_SHARE,NZL,2010,1.366742730140686,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,LAO,REMITTANCE_INFLOW_SHARE,CAN,2010,4.84694766998291,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MAL,OUTBOUND_MIGRATION_SHARE,PRC,2010,0.649888813495636,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MAL,REMITTANCE_INFLOW_SHARE,SRI,2010,0.0109654124826193,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MEX,REMITTANCE_INFLOW_SHARE,AUS,2010,0.0213560741394758,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MEX,OUTBOUND_MIGRATION_SHARE,CHL,2010,0.0260799303650856,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,MLD,OUTBOUND_MIGRATION_SHARE,IND,2010,25.53353691101074,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NAU,OUTBOUND_MIGRATION_SHARE,KIR,2010,69.1204605102539,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,NZL,OUTBOUND_MIGRATION_SHARE,AUS,2010,83.84420013427734,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,OUTBOUND_MIGRATION_SHARE,NZL,2010,0.0558434650301933,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,REMITTANCE_INFLOW_SHARE,PER,2010,0.0003139073087368,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,OUTBOUND_MIGRATION_SHARE,TIM,2010,0.0052299881353974,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PAK,REMITTANCE_INFLOW_SHARE,TUR,2010,0.0237544886767864,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PER,OUTBOUND_MIGRATION_SHARE,USA,2010,34.99531936645508,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,JPN,2010,4.165990352630615,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,KOR,2010,0.4905105233192444,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,MAL,2010,5.065599918365479,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,REMITTANCE_INFLOW_SHARE,RMI,2010,8.52968441905E-05,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,SOL,2010,0.0026102825067937,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PHI,OUTBOUND_MIGRATION_SHARE,USA,2010,38.41753005981445,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PNG,REMITTANCE_INFLOW_SHARE,NZL,2010,2.558563947677612,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,CAM,2010,0.0191721338778734,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,CAN,2010,6.509267330169678,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,GEO,2010,0.0054857162758708,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,OUTBOUND_MIGRATION_SHARE,LAO,2010,0.0924411416053772,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,PRC,REMITTANCE_INFLOW_SHARE,SAM,2010,0.0010417252779007,3,0,PCT
ADB:ARIC_DAF_PPL(1.0),A,RUS,OUTBOUND_MIGRATION_SHARE,NZL,2010,0.0601698644459248,3,0,PCT
